url,categoria,nombre,variante,sku,precio_lista,precio_transferencia,stock,disponible,descripcion,imagen
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),3.00 Mts,005481/BD,53822.09,48439.88,1271,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),3.50 Mts,005481/BE,62773.38,56496.04,88,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),4.00 Mts,005481/BF,71753.27,64577.94,90,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),4.50 Mts,005481/BG,80704.54,72634.09,1653,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),5.00 Mts,005481/BH,89684.43,80715.99,1631,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),5.50 Mts,005481/BI,98664.31,88797.88,863,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),6.00 Mts,005481/BJ,107615.6,96854.04,321,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),6.50 Mts,005481/BK,116595.48,104935.93,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),7.00 Mts,005481/BL,125546.76,112992.08,457,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),7.50 Mts,005481/BM,134526.64,121073.98,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),8.00 Mts,005481/BN,143506.52,129155.87,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),8.50 Mts,005481/BÑ,152457.81,137212.03,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),9.00 Mts,005481/BO,161437.69,145293.92,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),9.50 Mts,005481/BP,170388.97,153350.07,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),10.00 Mts,005481/BQ,179368.85,161431.97,28,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-cincalum-n25-0-5mm-10en9,Siderometalúrgico > Chapas > Chapa Canaleta > Cincalum,CHAPA CANALETA CINCALUM N°25 (0.5mm),13.00 Mts,005481/BT,233190.95,209871.86,611,True,"Comprá online CHAPA CANALETA CINCALUM N°25 (0.5mm) por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8857-f98d60f4682b5b3a0916663567642372-640-0-0c5b4f5bd6037df86117661788725327-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),3.00 Mts,009435/D,51276.85,46149.17,700,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),3.50 Mts,009435/E,59827.75,53844.98,130,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),4.00 Mts,009435/F,68378.66,61540.79,67,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),4.50 Mts,009435/G,76929.56,69236.6,51,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),5.00 Mts,009435/H,85480.47,76932.42,102,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),5.50 Mts,009435/I,94031.37,84628.23,39,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),6.00 Mts,009435/J,102582.29,92324.06,19,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),6.50 Mts,009435/K,111133.19,100019.87,34,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),7.00 Mts,009435/L,119684.1,107715.69,700,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),7.50 Mts,009435/M,128235,115411.5,102,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),8.00 Mts,009435/N,136757.31,123081.58,32,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),8.50 Mts,009435/Ñ,145308.22,130777.4,35,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),9.00 Mts,009435/O,153859.12,138473.21,35,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),9.50 Mts,009435/P,162410.04,146169.04,32,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),10.00 Mts,009435/Q,170960.94,153864.85,32,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-25-0-5mm-xkep4,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA 25 (0.5mm),13.00 Mts,009435/T,222237.78,200014.0,1113,True,"Comprá online CHAPA CANALETA GALVANIZADA 25 (0.5mm) por $51.276,85. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8864-48354ef5d20e8db8e916663567708179-640-0-copia-071b701cf5b5e01d2a17661789783296-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),3.00 Mts,009505/D,43383.7,39045.33,4,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),3.50 Mts,009505/E,50619.08,45557.17,72,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),4.00 Mts,009505/F,57854.47,52069.02,75,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),4.50 Mts,009505/G,65089.84,58580.86,0,False,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),5.00 Mts,009505/H,72296.63,65066.97,894,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),5.50 Mts,009505/I,79532.02,71578.82,661,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),6.00 Mts,009505/J,86767.39,78090.65,90,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),6.50 Mts,009505/K,94002.78,84602.5,51,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),7.00 Mts,009505/L,101238.16,91114.34,574,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),7.50 Mts,009505/M,108473.55,97626.2,42,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),8.00 Mts,009505/N,115680.33,104112.3,35,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),8.50 Mts,009505/Ñ,122915.71,110624.14,36,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),9.00 Mts,009505/O,130151.1,117135.99,35,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),9.50 Mts,009505/P,137386.47,123647.82,35,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),10.00 Mts,009505/Q,144621.86,130159.67,35,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-canaleta-galvanizada-n27-0-4mm-3c986,Siderometalúrgico > Chapas > Chapa Canaleta > Galvanizada,CHAPA CANALETA GALVANIZADA N°27 (0.4mm),13.00 Mts,009505/T,188005.55,169205.0,887,True,"Comprá online CHAPA CANALETA GALVANIZADA N°27 (0.4mm) por $43.383,70. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8865-cec581ebe45e93a7ab16663567780359-640-0-73fe9c33d5ebdb149517661792159902-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,3.00 Mts,005486/AD,53822.09,48439.88,93,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,3.50 Mts,005486/AE,62773.38,56496.04,30,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,4.00 Mts,005486/AF,71753.27,64577.94,39,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
